route_id,service_id,trip_id
IC4205,4337,IC420543371
IC4208,4338,IC420843381
IC4212,4339,IC421243391
IC4215,4340,IC421543401
IC4230,4341,IC423043411
IC4234,4342,IC423443421
IC4238,4343,IC423843431
IC4242,4344,IC424243441
IC4407,4345,IC440743451
IC4409,4346,IC440943461
IC4411,4347,IC441143471
IC4413,4348,IC441343481
IC4415,4349,IC441543491
IC4417,4350,IC441743501
IC4419,4351,IC441943511
IC4421,4352,IC442143521
IC4322,4353,IC432243531
IC4324,3559,IC432435591
IC4326,4355,IC432643551
IC4327,4356,IC432743561
IC4328,4357,IC432843571
IC4335,4358,IC433543581
IC4427,4359,IC442743591
IC4428,4360,IC442843601
IC4430,4361,IC443043611
IC4432,4362,IC443243621
IC4434,4363,IC443443631
IC4435,4364,IC443543641
IC4436,4365,IC443643651
IC4438,4366,IC443843661
IC4440,4367,IC444043671
IC4442,4368,IC444243681
IC4541,4369,IC454143691
IC4542,4370,IC454243701
IC4543,4371,IC454343711
IC4606,4372,IC460643721
IC4614,4373,IC461443731
IC4618,4374,IC461843741
IC4629,4375,IC462943751
IC4631,4376,IC463143761
IC4640,4377,IC464043771
IC5354,4378,IC535443781
IC5355,4379,IC535543791
IC5394,4380,IC539443801
IC19701,4381,IC1970143811
IC19705,4382,IC1970543821
IC19707,4383,IC1970743831
IC19709,4384,IC1970943841
IC19713,4385,IC1971343851
IC19719,4386,IC1971943861
IC19725,4387,IC1972543871
IC19729,4388,IC1972943881
IC19735,4389,IC1973543891
IC19737,4390,IC1973743901
IC19741,4391,IC1974143911
IC19745,4393,IC1974543931
IC19747,4394,IC1974743941
ICT6968,4395,ICT696843951
ICT6986,4396,ICT698643961
L556,4397,L55643971
L557,4398,L55743981
L558,4399,L55843991
L559,4400,L55944001
L560,4401,L56044011
L561,4402,L56144021
L562,4403,L56244031
L563,4404,L56344041
L564,4405,L56444051
L565,4406,L56544061
L566,4407,L56644071
L567,4408,L56744081
L568,4409,L56844091
L569,4410,L56944101
L570,4411,L57044111
L576,4412,L57644121
L577,4413,L57744131
L578,4414,L57844141
L579,4415,L57944151
L580,4416,L58044161
L581,4417,L58144171
L582,4418,L58244181
L583,4419,L58344191
L584,4420,L58444201
L585,4421,L58544211
L586,4422,L58644221
L587,4423,L58744231
L588,4424,L58844241
L589,4425,L58944251
L755,4426,L75544261
L756,4427,L75644271
L757,4428,L75744281
L758,4429,L75844291
L759,4430,L75944301
L760,4431,L76044311
L761,4432,L76144321
L762,4433,L76244331
L763,4434,L76344341
L764,4435,L76444351
L765,4436,L76544361
L766,4437,L76644371
L767,4438,L76744381
L768,4439,L76844391
L769,4440,L76944401
L770,4441,L77044411
L771,4442,L77144421
L772,4443,L77244431
L776,4444,L77644441
L777,4445,L77744451
L778,4446,L77844461
L779,4447,L77944471
L780,4448,L78044481
L781,4449,L78144491
L782,4450,L78244501
L783,4451,L78344511
L784,4452,L78444521
L785,4453,L78544531
L786,4454,L78644541
L787,4455,L78744551
L788,4456,L78844561
L789,4457,L78944571
L790,4458,L79044581
L791,4459,L79144591
L792,4460,L79244601
L793,4461,L79344611
L1553,4462,L155344621
L1554,4463,L155444631
L1555,4464,L155544641
L1556,4465,L155644651
L1557,4466,L155744661
L1558,4467,L155844671
L1559,4468,L155944681
L1560,4469,L156044691
L1561,4470,L156144701
L1562,4471,L156244711
L1563,4472,L156344721
L1564,4473,L156444731
L1565,4474,L156544741
L1566,4475,L156644751
L1567,4476,L156744761
L1568,4477,L156844771
L1569,4478,L156944781
L1570,4479,L157044791
L1576,4480,L157644801
L1577,4481,L157744811
L1578,4482,L157844821
L1579,4483,L157944831
L1580,4484,L158044841
L1581,4485,L158144851
L1582,4486,L158244861
L1583,4487,L158344871
L1584,4488,L158444881
L1585,4489,L158544891
L1586,4490,L158644901
L1587,4491,L158744911
L1588,4492,L158844921
L1589,4493,L158944931
L1590,4494,L159044941
L1591,4495,L159144951
L1592,4496,L159244961
L1593,4497,L159344971
L1656,4498,L165644981
L1657,4499,L165744991
L1658,4500,L165845001
L1659,4501,L165945011
L1660,4502,L166045021
L1661,4503,L166145031
L1662,4504,L166245041
L1663,4505,L166345051
L1664,4506,L166445061
L1665,4507,L166545071
L1666,4508,L166645081
L1667,4509,L166745091
L1668,4510,L166845101
L1669,4511,L166945111
L1755,4512,L175545121
L1756,4513,L175645131
L1757,4514,L175745141
L1758,4515,L175845151
L1759,4516,L175945161
L1760,4517,L176045171
L1761,4518,L176145181
L1762,4519,L176245191
L1763,4520,L176345201
L1764,4521,L176445211
L1765,4522,L176545221
L1766,4523,L176645231
L1767,4524,L176745241
L1776,4525,L177645251
L1777,4526,L177745261
L1778,4527,L177845271
L1779,4528,L177945281
L1780,4529,L178045291
L1781,4530,L178145301
L1782,4531,L178245311
L1783,4532,L178345321
L1784,4533,L178445331
L1785,4534,L178545341
L1786,4535,L178645351
L1787,4536,L178745361
L1788,4537,L178845371
L1789,4538,L178945381
L1790,4539,L179045391
L1857,4540,L185745401
L1858,4541,L185845411
L1868,4542,L186845421
L1876,4543,L187645431
L1892,4544,L189245441
L1953,4545,L195345451
L1954,4546,L195445461
L1955,4547,L195545471
L1956,4548,L195645481
L1957,4549,L195745491
L1958,4550,L195845501
L1959,4551,L195945511
L1960,4552,L196045521
L1961,4553,L196145531
L1962,4554,L196245541
L1963,4555,L196345551
L1964,4556,L196445561
L1965,4557,L196545571
L1966,4558,L196645581
L1967,4559,L196745591
L1968,4560,L196845601
L1969,4561,L196945611
L1970,4562,L197045621
L1971,4563,L197145631
L1977,4565,L197745651
L1978,4566,L197845661
L1979,4567,L197945671
L1980,4568,L198045681
L1981,4569,L198145691
L1982,4570,L198245701
L1983,4571,L198345711
L1984,4572,L198445721
L1985,4573,L198545731
L1986,4574,L198645741
L1987,4575,L198745751
L1988,4576,L198845761
L1989,4577,L198945771
L1990,4578,L199045781
L1991,4579,L199145791
L1992,4580,L199245801
L1993,4581,L199345811
L2256,4584,L225645841
L2257,4585,L225745851
L2277,4586,L227745861
L2488,4587,L248845871
L2555,4588,L255545881
L2556,4589,L255645891
L2557,4590,L255745901
L2558,4591,L255845911
L2559,4592,L255945921
L2560,4593,L256045931
L2561,4594,L256145941
L2562,4595,L256245951
L2563,4596,L256345961
L2564,4597,L256445971
L2565,4598,L256545981
L2566,4599,L256645991
L2567,4600,L256746001
L2568,4601,L256846011
L2569,4602,L256946021
L2570,4603,L257046031
L2571,4604,L257146041
L2572,4605,L257246051
L2755,4607,L275546071
L2756,4608,L275646081
L2757,4609,L275746091
L2759,4610,L275946101
L2760,4611,L276046111
L2762,4612,L276246121
L2763,4613,L276346131
L2765,4614,L276546141
L2766,4615,L276646151
L2769,4616,L276946161
L2772,4617,L277246171
L2776,4618,L277646181
L2778,4619,L277846191
L2779,4620,L277946201
L2780,4621,L278046211
L2781,4622,L278146221
L2782,4623,L278246231
L2783,4624,L278346241
L2784,4625,L278446251
L2785,4626,L278546261
L2786,4627,L278646271
L2787,4628,L278746281
L2790,4629,L279046291
L2791,4630,L279146301
L2792,4631,L279246311
L2854,4632,L285446321
L2855,4633,L285546331
L2857,4634,L285746341
L2858,4635,L285846351
L2867,4636,L286746361
L2868,4637,L286846371
L2876,4639,L287646391
L2880,4640,L288046401
L2884,4641,L288446411
L2886,4642,L288646421
L2887,4643,L288746431
L2889,4644,L288946441
L2890,4645,L289046451
L2892,4646,L289246461
L2956,4647,L295646471
L2957,4648,L295746481
L2958,4649,L295846491
L2959,4650,L295946501
L2960,4651,L296046511
L2961,4652,L296146521
L2962,4653,L296246531
L2963,4654,L296346541
L2964,4655,L296446551
L2965,4656,L296546561
L2966,4657,L296646571
L2967,4658,L296746581
L2968,4659,L296846591
L2969,4660,L296946601
L2970,4661,L297046611
L2971,4662,L297146621
L2976,4663,L297646631
L2977,4664,L297746641
L2978,4665,L297846651
L2979,4666,L297946661
L2980,4667,L298046671
L2981,4668,L298146681
L2982,4669,L298246691
L2983,4670,L298346701
L2984,4671,L298446711
L2985,4672,L298546721
L2986,4673,L298646731
L2987,4674,L298746741
L2988,4675,L298846751
L2989,4676,L298946761
L2990,4677,L299046771
L2991,4678,L299146781
L3356,4679,L335646791
L3357,4680,L335746801
L3358,4681,L335846811
L3377,4682,L337746821
L3386,4683,L338646831
L3387,4684,L338746841
L3388,4685,L338846851
L3456,4686,L345646861
L3457,4687,L345746871
L3458,4688,L345846881
L3459,4689,L345946891
L3460,4690,L346046901
L3461,4691,L346146911
L3462,4692,L346246921
L3463,4693,L346346931
L3464,4694,L346446941
L3465,4695,L346546951
L3466,4696,L346646961
L3467,4697,L346746971
L3468,4698,L346846981
L3469,4699,L346946991
L3477,4700,L347747001
L3478,4701,L347847011
L3479,4702,L347947021
L3480,4703,L348047031
L3481,4704,L348147041
L3482,4705,L348247051
L3483,4706,L348347061
L3484,4707,L348447071
L3485,4708,L348547081
L3486,4709,L348647091
L3487,4710,L348747101
L3488,4711,L348847111
L3489,4712,L348947121
L3556,4713,L355647131
L3557,4714,L355747141
L3558,4715,L355847151
L3559,4716,L355947161
L3560,4717,L356047171
L3561,4718,L356147181
L3562,4719,L356247191
L3563,4720,L356347201
L3564,4721,L356447211
L3565,4722,L356547221
L3566,4723,L356647231
L3567,4724,L356747241
L3568,4725,L356847251
L3578,4726,L357847261
L3586,4727,L358647271
L3587,4728,L358747281
L3588,4729,L358847291
L3589,4730,L358947301
L3590,4731,L359047311
L3956,4732,L395647321
L3957,4733,L395747331
L3958,4734,L395847341
L3959,4735,L395947351
L3960,4736,L396047361
L3961,4737,L396147371
L3962,4738,L396247381
L3963,4739,L396347391
L3964,4740,L396447401
L3965,4741,L396547411
L3966,4742,L396647421
L3967,4743,L396747431
L3968,4744,L396847441
L3969,4745,L396947451
L3970,4746,L397047461
L3971,4747,L397147471
L3975,4748,L397547481
L3976,4749,L397647491
L3977,4750,L397747501
L3978,4751,L397847511
L3979,4752,L397947521
L3980,4753,L398047531
L3981,4754,L398147541
L3982,4755,L398247551
L3983,4756,L398347561
L3984,4757,L398447571
L3985,4758,L398547581
L3986,4759,L398647591
L3987,4760,L398747601
L3988,4761,L398847611
L3989,4762,L398947621
L3990,4763,L399047631
L3991,4764,L399147641
L4555,4765,L455547651
L4556,4766,L455647661
L4557,4767,L455747671
L4558,4768,L455847681
L4559,4769,L455947691
L4560,4770,L456047701
L4561,4771,L456147711
L4562,4772,L456247721
L4563,4773,L456347731
L4564,4774,L456447741
L4565,4775,L456547751
L4566,4776,L456647761
L4567,4777,L456747771
L4569,4778,L456947781
L4570,4779,L457047791
L4577,4780,L457747801
L4578,4781,L457847811
L4579,4782,L457947821
L4580,4783,L458047831
L4581,4784,L458147841
L4582,4785,L458247851
L4583,4786,L458347861
L4584,4787,L458447871
L4585,4788,L458547881
L4586,4789,L458647891
L4587,4790,L458747901
L4588,4791,L458847911
L4589,4792,L458947921
L4590,4793,L459047931
L4591,4794,L459147941
L4592,4795,L459247951
L4969,4796,L496947961
L4970,4797,L497047971
L4976,4798,L497647981
L5006,4799,L500647991
L5169,4800,L516948001
L5176,4801,L517648011
L5177,4802,L517748021
L5693,4803,L569348031
L5904,4804,L590448041
L5944,3676,L594436761
L5966,4805,L596648051
L6555,4806,L655548061
L6556,4807,L655648071
L6558,4808,L655848081
L6559,4809,L655948091
L6560,4810,L656048101
L6561,4811,L656148111
L6562,4812,L656248121
L6563,4813,L656348131
L6564,4814,L656448141
L6565,4815,L656548151
L6566,4816,L656648161
L6567,4817,L656748171
L6568,4818,L656848181
L6569,4819,L656948191
L6570,4820,L657048201
L6571,4821,L657148211
L6572,4822,L657248221
L6576,4823,L657648231
L6577,4824,L657748241
L6578,4825,L657848251
L6579,4826,L657948261
L6580,4827,L658048271
L6581,4828,L658148281
L6582,4829,L658248291
L6583,4830,L658348301
L6584,4831,L658448311
L6585,4832,L658548321
L6586,4833,L658648331
L6587,4834,L658748341
L6588,4835,L658848351
L6589,4836,L658948361
L6590,4837,L659048371
L6591,4838,L659148381
L6592,4839,L659248391
L6593,4840,L659348401
L7658,4841,L765848411
L7659,4842,L765948421
L7660,4843,L766048431
L7665,4844,L766548441
L8659,4845,L865948451
L8660,4846,L866048461
L8971,4847,L897148471
L8975,4848,L897548481
P2366,4849,P236648491
P2367,4850,P236748501
P2368,4851,P236848511
P2388,4852,P238848521
P4157,4853,P415748531
P4158,4854,P415848541
P7001,4855,P700148551
P7002,4856,P700248561
P7006,4857,P700648571
P7007,4858,P700748581
P7008,4859,P700848591
P7009,4860,P700948601
P7011,4861,P701148611
P7012,4862,P701248621
P7013,4863,P701348631
P7014,4864,P701448641
P7015,4865,P701548651
P7016,4866,P701648661
P7057,4867,P705748671
P7058,4868,P705848681
P7064,4869,P706448691
P7065,4870,P706548701
P7082,4871,P708248711
P7280,4872,P728048721
P7302,4873,P730248731
P7351,4874,P735148741
P7352,4875,P735248751
P7451,4876,P745148761
P7494,4877,P749448771
P7512,4878,P751248781
P7514,4879,P751448791
P7515,4880,P751548801
P7572,4881,P757248811
P7574,4882,P757448821
P7582,4883,P758248831
P7592,4884,P759248841
P7594,4885,P759448851
P7600,4886,P760048861
P7601,4887,P760148871
P7602,4888,P760248881
P7672,4889,P767248891
P7680,4890,P768048901
P7685,4891,P768548911
P7723,4892,P772348921
P7785,4893,P778548931
P7786,4894,P778648941
P7801,4895,P780148951
P7862,4896,P786248961
P7903,4897,P790348971
P7921,4898,P792148981
P7952,4899,P795248991
P7954,4900,P795449001
P7956,4901,P795649011
P7960,4902,P796049021
P7961,4903,P796149031
P7962,4904,P796249041
P7963,4905,P796349051
P7967,4906,P796749061
P7971,4907,P797149071
P7972,4908,P797249081
P7973,4909,P797349091
P7974,4910,P797449101
P7975,4911,P797549111
P7977,4912,P797749121
P7990,4913,P799049131
P7992,4914,P799249141
P7993,4915,P799349151
P7994,4916,P799449161
P8011,4917,P801149171
P8013,4918,P801349181
P8057,4919,P805749191
P8058,4920,P805849201
P8065,4921,P806549211
P8082,4922,P808249221
P8351,4923,P835149231
P8352,4924,P835249241
P8363,4925,P836349251
P8452,4926,P845249261
P8512,4927,P851249271
P8514,4928,P851449281
P8574,4929,P857449291
P8589,4930,P858949301
P8591,4931,P859149311
P8593,4932,P859349321
P8600,4933,P860049331
P8601,4934,P860149341
P8602,4935,P860249351
P8615,4936,P861549361
P8685,4937,P868549371
P8722,4938,P872249381
P8724,4939,P872449391
P8785,4940,P878549401
P8787,4941,P878749411
P8803,4942,P880349421
P8974,4943,P897449431
P8992,4944,P899249441
P8993,4945,P899349451
P8994,4946,P899449461
THA9300,4947,THA930049471
THA9305,4948,THA930549481
THA9308,4949,THA930849491
THA9325,4950,THA932549501
THA9377,4951,THA937749511
THA9389,4952,THA938949521
THA9395,4953,THA939549531
THA9403,4954,THA940349541
IC522,3728,IC52237281
IC722,3760,IC72237601
IC1729,4955,IC172949551
IC1730,4956,IC173049561
IC1733,4957,IC173349571
IC1734,4958,IC173449581
IC1744,3913,IC174439131
IC2121,4014,IC212140141
IC2122,4015,IC212240151
IC2422,4091,IC242240911
IC3427,4959,IC342749591
IC3430,4960,IC343049601
IC3731,4961,IC373149611
IC3733,4962,IC373349621
IC3734,4963,IC373449631
IC4323,4354,IC432343541
IC4325,4964,IC432549641
IC4326,4965,IC432649651
IC4327,4966,IC432749661
IC4328,4967,IC432849671
IC4329,4968,IC432949681
IC4330,4969,IC433049691
IC4331,4970,IC433149701
IC4332,4971,IC433249711
IC4333,4972,IC433349721
IC4334,4973,IC433449731
IC4335,4974,IC433549741
IC4336,4975,IC433649751
IC4337,4976,IC433749761
IC4338,4977,IC433849771
IC4339,4978,IC433949781
IC4340,4979,IC434049791
IC4341,4980,IC434149801
IC4342,4981,IC434249811
IC4427,4982,IC442749821
IC4428,4983,IC442849831
IC4429,4984,IC442949841
IC4430,4985,IC443049851
IC4431,4986,IC443149861
IC4432,4987,IC443249871
IC4433,4988,IC443349881
IC4434,4989,IC443449891
IC4435,4990,IC443549901
IC4436,4991,IC443649911
IC4437,4992,IC443749921
IC4438,4993,IC443849931
IC4439,4994,IC443949941
IC4440,4995,IC444049951
IC4441,4996,IC444149961
IC4442,4997,IC444249971
IC19743,4392,IC1974343921
L594,4998,L59449981
L1972,4564,L197245641
L1994,4582,L199445821
L1995,4583,L199545831
L2573,4606,L257346061
L2872,4638,L287246381
THA9365,4999,THA936549991
P7493,5000,P749350001
THA9356,5002,THA935650021
IC97,5003,IC9750031
IC19706,5005,IC1970650051
IC705,5006,IC70550061
IC19708,5007,IC1970850071
IC706,5008,IC70650081
IC19712,5009,IC1971250091
IC19732,5010,IC1973250101
IC19738,5011,IC1973850111
IC723,5012,IC72350121
IC740,5013,IC74050131
IC1629,5014,IC162950141
IC1529,5015,IC152950151
IC1630,5016,IC163050161
IC1530,5017,IC153050171
IC1632,5018,IC163250181
IC1636,5019,IC163650191
IC1536,5020,IC153650201
IC1637,5021,IC163750211
IC1537,5022,IC153750221
IC1643,5023,IC164350231
IC1543,5024,IC154350241
IC1808,5025,IC180850251
IC1811,5026,IC181150261
IC1831,5027,IC183150271
IC1834,5028,IC183450281
IC2106,5029,IC210650291
IC2108,5030,IC210850301
IC2109,5031,IC210950311
IC2113,5032,IC211350321
IC2114,5033,IC211450331
IC2118,5034,IC211850341
IC2126,5035,IC212650351
IC2127,5036,IC212750361
IC2128,5037,IC212850371
IC2129,5038,IC212950381
IC2131,5039,IC213150391
IC2133,5040,IC213350401
IC2135,5041,IC213550411
IC2136,5042,IC213650421
IC2139,5043,IC213950431
IC2141,5044,IC214150441
IC2329,5045,IC232950451
IC2330,5046,IC233050461
IC2331,5047,IC233150471
IC2332,5048,IC233250481
IC2333,5049,IC233350491
IC2334,5050,IC233450501
IC2335,5051,IC233550511
IC2336,5052,IC233650521
IC2337,5053,IC233750531
IC2338,5054,IC233850541
IC2339,5055,IC233950551
IC2340,5056,IC234050561
IC2341,5057,IC234150571
IC2342,5058,IC234250581
IC2506,5059,IC250650591
IC2507,5060,IC250750601
IC2508,5061,IC250850611
IC2509,5062,IC250950621
IC2510,5063,IC251050631
IC2511,5064,IC251150641
IC2512,5065,IC251250651
IC2513,5066,IC251350661
IC2514,5067,IC251450671
IC2515,5068,IC251550681
IC2516,5069,IC251650691
IC2517,5070,IC251750701
IC2518,5071,IC251850711
IC2519,5072,IC251950721
IC2520,5073,IC252050731
IC2526,5074,IC252650741
IC2527,5075,IC252750751
IC2528,5076,IC252850761
IC2529,5077,IC252950771
IC2530,5078,IC253050781
IC2531,5079,IC253150791
IC2532,5080,IC253250801
IC2533,5081,IC253350811
IC2534,5082,IC253450821
IC2535,5083,IC253550831
IC2536,5084,IC253650841
IC2537,5085,IC253750851
IC2538,5086,IC253850861
IC2539,5087,IC253950871
IC2540,5088,IC254050881
IC2541,5089,IC254150891
IC2542,5090,IC254250901
IC2906,5091,IC290650911
IC2907,5092,IC290750921
IC2942,5093,IC294250931
IC3806,5094,IC380650941
IC3807,5095,IC380750951
IC3808,5096,IC380850961
IC3809,5097,IC380950971
IC3810,5098,IC381050981
IC3811,5099,IC381150991
IC3812,5100,IC381251001
IC3813,5101,IC381351011
IC3814,5102,IC381451021
IC3815,5103,IC381551031
IC3816,5104,IC381651041
IC3817,5105,IC381751051
IC3836,5106,IC383651061
IC3837,5107,IC383751071
IC3840,5108,IC384051081
IC3841,5109,IC384151091
IC5356,5110,IC535651101
IC19703,5111,IC1970351111
IC19717,5112,IC1971751121
IC19721,5113,IC1972151131
IC19723,5114,IC1972351141
IC19727,5115,IC1972751151
IC19731,5116,IC1973151161
ICT6949,5117,ICT694951171
ICT6960,5118,ICT696051181
ICT6961,5119,ICT696151191
ICT6984,5120,ICT698451201
L2556,5121,L255651211
L2557,5122,L255751221
L2558,5123,L255851231
L2559,5124,L255951241
L2560,5125,L256051251
L2561,5126,L256151261
L2562,5127,L256251271
L2563,5128,L256351281
L2564,5129,L256451291
L2565,5130,L256551301
L2566,5131,L256651311
L2567,5132,L256751321
L2568,5133,L256851331
L2569,5134,L256951341
L2570,5135,L257051351
L2571,5136,L257151361
L2572,5137,L257251371
L2577,5138,L257751381
L2578,5139,L257851391
L2579,5140,L257951401
L2580,5141,L258051411
L2581,5142,L258151421
L2582,5143,L258251431
L2583,5144,L258351441
L2584,5145,L258451451
L2585,5146,L258551461
L2586,5147,L258651471
L2587,5148,L258751481
L2588,5149,L258851491
L2589,5150,L258951501
L2590,5151,L259051511
L2591,5152,L259151521
L2592,5153,L259251531
L2593,5154,L259351541
L6556,5155,L655651551
L6557,5156,L655751561
L6562,5157,L656251571
L6578,5158,L657851581
L6586,5159,L658651591
THA9317,5160,THA931751601
THA9375,5161,THA937551611
THA9376,5162,THA937651621
IC522,5004,IC52250041
IC722,5163,IC72251631
IC1643,5164,IC164351641
IC1543,5165,IC154351651
IC2113,5166,IC211351661
IC2120,5167,IC212051671
IC2122,5168,IC212251681
IC2132,5170,IC213251701
IC2142,5171,IC214251711
IC2340,5172,IC234051721
IC2521,5173,IC252151731
IC2522,5174,IC252251741
IC3836,5175,IC383651751
IC19711,5176,IC1971151761
IC19733,5177,IC1973351771
IC19739,5178,IC1973951781
IC19749,5179,IC1974951791
L2573,5180,L257351801
P8223,5181,P822351811
P8225,5182,P822551821
IC2123,5169,IC212351691
P8602,5183,P860251831
IC723,5001,IC72350011
IC2320,5184,IC232051841
IC91,5185,IC9151851
IC96,5186,IC9651861
IC97,5187,IC9751871
IC506,5188,IC50651881
IC527,5189,IC52751891
IC19722,5190,IC1972251901
IC1507,5191,IC150751911
IC1607,5192,IC160751921
IC1905,5193,IC190551931
IC1906,5194,IC190651941
IC2108,5195,IC210851951
IC2109,5196,IC210951961
IC2110,5197,IC211051971
IC2111,5198,IC211151981
IC2113,5199,IC211351991
IC2114,5200,IC211452001
IC2115,5201,IC211552011
IC2116,5202,IC211652021
IC2117,5203,IC211752031
IC2118,5204,IC211852041
IC2119,5205,IC211952051
IC2128,5206,IC212852061
IC2129,5207,IC212952071
IC2130,5208,IC213052081
IC2131,5209,IC213152091
IC2132,5210,IC213252101
IC2133,5211,IC213352111
IC2134,5212,IC213452121
IC2135,5213,IC213552131
IC2136,5214,IC213652141
IC2137,5215,IC213752151
IC2138,5216,IC213852161
IC2139,5217,IC213952171
IC2141,5218,IC214152181
IC2142,5219,IC214252191
IC2144,5220,IC214452201
IC2306,5221,IC230652211
IC2307,5222,IC230752221
IC2308,5223,IC230852231
IC2309,5224,IC230952241
IC2310,5225,IC231052251
IC2311,5226,IC231152261
IC2312,5227,IC231252271
IC2313,5228,IC231352281
IC2314,5229,IC231452291
IC2315,5230,IC231552301
IC2316,5231,IC231652311
IC2317,5232,IC231752321
IC2318,5233,IC231852331
IC2319,5234,IC231952341
IC2819,5235,IC281952351
IC2831,5236,IC283152361
IC2928,5237,IC292852371
IC3305,5238,IC330552381
IC3828,5239,IC382852391
IC3829,5240,IC382952401
IC3830,5241,IC383052411
IC3831,5242,IC383152421
IC3832,5243,IC383252431
IC3833,5244,IC383352441
IC3834,5245,IC383452451
IC3835,5246,IC383552461
ICT6601,5247,ICT660152471
ICT6602,5248,ICT660252481
ICT6603,5249,ICT660352491
ICT6651,5250,ICT665152501
ICT6652,5251,ICT665252511
ICT6653,5252,ICT665352521
ICT6704,5253,ICT670452531
ICT6707,5254,ICT670752541
ICT6708,5255,ICT670852551
ICT6709,5256,ICT670952561
ICT6711,5257,ICT671152571
ICT6712,5258,ICT671252581
ICT6754,5259,ICT675452591
ICT6757,5260,ICT675752601
ICT6758,5261,ICT675852611
ICT6759,5262,ICT675952621
ICT6761,5263,ICT676152631
ICT6762,5264,ICT676252641
ICT6801,5265,ICT680152651
ICT6802,5266,ICT680252661
ICT6901,5267,ICT690152671
ICT6902,5268,ICT690252681
ICT6951,5269,ICT695152691
ICT6952,5270,ICT695252701
L880,5271,L88052711
L2578,5272,L257852721
L2579,5273,L257952731
L5676,5274,L567652741
THA9926,5275,THA992652751
THA9955,5276,THA995552761
IC1916,5277,IC191652771
IC1917,5278,IC191752781
IC1919,5279,IC191952791
IC1920,5280,IC192052801
IC2142,5282,IC214252821
IC3320,5283,IC332052831
IC3321,5284,IC332152841
IC90,5285,IC9052851
IC91,5286,IC9152861
IC96,5287,IC9652871
IC97,5288,IC9752881
IC706,5289,IC70652891
IC19710,5290,IC1971052901
IC707,5291,IC70752911
IC708,5292,IC70852921
IC19722,5293,IC1972252931
IC715,5294,IC71552941
IC19724,5295,IC1972452951
IC716,5296,IC71652961
IC19726,5297,IC1972652971
IC717,5298,IC71752981
IC728,5299,IC72852991
IC729,5300,IC72953001
IC730,5301,IC73053011
IC737,5302,IC73753021
IC738,5303,IC73853031
IC739,5304,IC73953041
IC1922,5281,IC192252811
IC2104,5305,IC210453051
IC2105,5306,IC210553061
IC2106,5307,IC210653071
IC2108,5308,IC210853081
IC2109,5309,IC210953091
IC2110,5310,IC211053101
IC2111,5311,IC211153111
IC2113,5312,IC211353121
IC2114,5313,IC211453131
IC2115,5314,IC211553141
IC2116,5315,IC211653151
IC2117,5316,IC211753161
IC2119,5317,IC211953171
IC2120,5318,IC212053181
IC2127,5319,IC212753191
IC2128,5320,IC212853201
IC2129,5321,IC212953211
IC2130,5322,IC213053221
IC2131,5323,IC213153231
IC2132,5324,IC213253241
IC2133,5325,IC213353251
IC2134,5326,IC213453261
IC2135,5327,IC213553271
IC2136,5328,IC213653281
IC2137,5329,IC213753291
IC2138,5330,IC213853301
IC2139,5331,IC213953311
IC2141,5332,IC214153321
IC2142,5333,IC214253331
IC2144,5334,IC214453341
IC2817,5335,IC281753351
IC2818,5336,IC281853361
IC2819,5337,IC281953371
IC2829,5338,IC282953381
IC2830,5339,IC283053391
IC2831,5340,IC283153401
IC2836,5341,IC283653411
IC3815,5342,IC381553421
IC3839,5343,IC383953431
IC4130,5344,IC413053441
IC19701,5345,IC1970153451
IC19705,5346,IC1970553461
IC19725,5347,IC1972553471
IC19747,5348,IC1974753481
ICT6704,5349,ICT670453491
ICT6707,5350,ICT670753501
ICT6708,5351,ICT670853511
ICT6709,5352,ICT670953521
ICT6712,5353,ICT671253531
ICT6754,5354,ICT675453541
ICT6757,5355,ICT675753551
ICT6758,5356,ICT675853561
ICT6759,5357,ICT675953571
ICT6762,5358,ICT676253581
ICT6802,5359,ICT680253591
ICT6852,5360,ICT685253601
ICT6901,5361,ICT690153611
ICT6902,5362,ICT690253621
ICT6951,5363,ICT695153631
ICT6952,5364,ICT695253641
ICE10,5365,ICE1053651
ICE16,5366,ICE1653661
ICE17,5367,ICE1753671
L557,5368,L55753681
L558,5369,L55853691
L559,5370,L55953701
L560,5371,L56053711
L561,5372,L56153721
L562,5373,L56253731
L563,5374,L56353741
L564,5375,L56453751
L565,5376,L56553761
L566,5377,L56653771
L567,5378,L56753781
L568,5379,L56853791
L569,5380,L56953801
L570,5381,L57053811
L576,5382,L57653821
L577,5383,L57753831
L578,5384,L57853841
L579,5385,L57953851
L580,5386,L58053861
L581,5387,L58153871
L582,5388,L58253881
L583,5389,L58353891
L584,5390,L58453901
L585,5391,L58553911
L586,5392,L58653921
L587,5393,L58753931
L588,5394,L58853941
L589,5395,L58953951
L2290,5396,L229053961
L2969,5397,L296953971
L3966,5398,L396653981
L3967,5399,L396753991
L3977,5400,L397754001
L3978,5401,L397854011
L4566,5402,L456654021
L4577,5403,L457754031
L4578,5404,L457854041
L4954,5405,L495454051
L4955,5406,L495554061
L4956,5407,L495654071
L4957,5408,L495754081
L4958,5409,L495854091
L4959,5410,L495954101
L4960,5411,L496054111
L4961,5412,L496154121
L4962,5413,L496254131
L4963,5414,L496354141
L4964,5415,L496454151
L4965,5416,L496554161
L4966,5417,L496654171
L4967,5418,L496754181
L4968,5419,L496854191
